Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country/Region,T?nh Thành,Vùng Mi?n,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
7101,CA-2016-159625,11/23/2017,11/28/2016,TNT,SM-20005,Sally Matthias,Consumer,Viet Nam,Bình Ph??c,Mi?n ?ông Nam B?,OFF-EN-10002621,Office Supplies,Envelopes,Staple envelope,539856,3,0.2,202446
7677,CA-2016-142951,10/8/2017,10/8/2016,DHL,JG-15115,Jack Garza,Consumer,Viet Nam,H?u Giang,Mi?n Tây Nam B?,TEC-AC-10002331,Technology,Accessories,"Maxell 74 Minute CDR, 10/Pack",539856,3,0.2,114719.4
4614,US-2018-165953,12/31/2019,1/6/2019,TNT,EP-13915,Emily Phan,Consumer,Viet Nam,Tây Ninh,Mi?n ?ông Nam B?,OFF-PA-10002250,Office Supplies,Scissors,Things To Do Today Pad,540040,5,0.2,189014
6434,CA-2017-121405,3/30/2018,4/4/2017,TNT,FC-14335,Fred Chung,Corporate,Viet Nam,Hà Giang,Mi?n B?c,OFF-PA-10001838,Office Supplies,Scissors,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",540960,5,0.2,196098
3717,CA-2019-144568,5/29/2020,6/2/2019,TNT,JO-15550,Jesus Ocampo,Home Office,Viet Nam,Bình Thu?n,Mi?n ?ông Nam B?,OFF-FA-10004395,Office Supplies,Envelopes,Plymouth Boxed Rubber Bands by Plymouth,541650,5,0,27082.5
463,CA-2018-109869,4/22/2019,4/29/2018,TNT,TN-21040,Tanja Norvell,Home Office,Viet Nam,?à N?ng,Mi?n Trung,FUR-FU-10000023,Furniture,Furnishings,Eldon Wave Desk Accessories,541880,5,0.2,162564
4583,CA-2018-121993,6/10/2019,6/12/2018,FEDEX,JB-16000,Joy Bell-,Consumer,Viet Nam,Bình Ph??c,Mi?n ?ông Nam B?,OFF-LA-10003720,Office Supplies,Pens,Avery 487,543168,8,0.2,183319.2
6084,US-2018-132577,11/22/2019,11/27/2018,TNT,JE-15475,Jeremy Ellison,Consumer,Viet Nam,Bình Ph??c,Mi?n ?ông Nam B?,OFF-AR-10003481,Office Supplies,Binders,Newell 348,543168,9,0.2,61106.4
9102,CA-2017-163181,11/7/2018,11/12/2017,TNT,AB-10105,Adrian Barton,Consumer,Viet Nam,Hà N?i,Mi?n B?c,OFF-AR-10001683,Office Supplies,Binders,Lumber Crayons,543720,3,0.2,122337
9179,CA-2018-166618,11/14/2019,11/18/2018,TNT,DP-13000,Darren Powers,Consumer,Viet Nam,An Giang,Mi?n Tây Nam B?,OFF-AR-10001725,Office Supplies,Binders,Boston Home & Office Model 2000 Electric Pencil Sharpeners,543950,1,0,141427
6925,CA-2017-137925,11/30/2018,12/4/2017,TNT,JL-15235,Janet Lee,Consumer,Viet Nam,Thanh Hóa,Mi?n Trung,OFF-PA-10002659,Office Supplies,Scissors,Avoid Verbal Orders Carbonless Minifold Book,544180,7,0,250322.8
9234,CA-2018-126732,9/2/2019,9/6/2018,TNT,LR-16915,Lena Radford,Consumer,Viet Nam,Hà N?i,Mi?n B?c,OFF-ST-10000321,Office Supplies,Pens,Akro Stacking Bins,544410,3,0,21776.4
213,CA-2017-146262,1/2/2018,1/9/2017,TNT,VW-21775,Victoria Wilson,Corporate,Viet Nam,C?n Th?,Mi?n Tây Nam B?,OFF-LA-10004544,Office Supplies,Pens,Avery 505,544640,2,0.2,204240
1362,CA-2019-125199,10/19/2020,10/25/2019,TNT,HM-14860,Harry Marie,Corporate,Viet Nam,Bình ??nh,Mi?n Trung,OFF-PA-10004041,Office Supplies,Scissors,"It's Hot Message Books with Stickers, 2 3/4"" x 5""",544640,4,0.2,170200
1411,CA-2019-105144,11/4/2020,11/11/2019,TNT,SZ-20035,Sam Zeldin,Home Office,Viet Nam,Hà T?nh,Mi?n Trung,OFF-LA-10003923,Office Supplies,Pens,Alphabetical Pens for Top Tab Filing,544640,2,0.2,204240
2084,CA-2016-110352,11/23/2017,11/29/2016,TNT,ED-13885,Emily Ducich,Home Office,Viet Nam,V?nh Phúc,Mi?n B?c,OFF-LA-10003923,Office Supplies,Pens,Alphabetical Pens for Top Tab Filing,544640,2,0.2,204240
2779,CA-2019-108322,4/30/2020,5/5/2019,TNT,SS-20140,Saphhira Shifley,Corporate,Viet Nam,L?ng S?n,Mi?n B?c,FUR-FU-10001935,Furniture,Furnishings,3M Hangers With Command Adhesive,544640,8,0.2,142968
4440,CA-2018-162726,12/27/2019,1/2/2019,TNT,MT-17815,Meg Tillman,Consumer,Viet Nam,H? Chí Minh,Mi?n ?ông Nam B?,OFF-PA-10004041,Office Supplies,Scissors,"It's Hot Message Books with Stickers, 2 3/4"" x 5""",544640,4,0.2,170200
2374,CA-2018-159940,7/7/2019,7/11/2018,UPS,BF-11020,Barry Französisch,Corporate,Viet Nam,??ng Tháp,Mi?n Tây Nam B?,OFF-PA-10001609,Office Supplies,Scissors,Tops Wirebound Message Log Books,544824,9,0.2,177067.8
835,CA-2018-165316,7/23/2019,7/27/2018,TNT,JB-15400,Jennifer Braxton,Corporate,Viet Nam,Hòa Bình,Mi?n B?c,OFF-AP-10003266,Office Supplies,Binders,"Holmes Replacement Filter for HEPA Air Cleaner, Large Room",545008,2,0.2,149877.2
4658,CA-2017-112130,5/3/2018,5/7/2017,TNT,SV-20785,Stewart Visinsky,Consumer,Viet Nam,C?n Th?,Mi?n Tây Nam B?,OFF-AP-10003266,Office Supplies,Binders,"Holmes Replacement Filter for HEPA Air Cleaner, Large Room",545008,2,0.2,149877.2
8242,CA-2016-109855,9/1/2017,9/5/2016,TNT,LH-16900,Lena Hernandez,Consumer,Viet Nam,Lào Cai,Mi?n B?c,OFF-BI-10004716,Office Supplies,Binders,Wilson Jones Hanging Recycled Pressboard Data Binders,546112,2,0.2,191139.2
666,CA-2019-132682,6/8/2020,6/10/2019,UPS,TH-21235,Tiffany House,Corporate,Viet Nam,Hà T?nh,Mi?n Trung,OFF-SU-10004231,Office Supplies,Scissors,Acme Tagit Stainless Steel Antibacterial Scissors,546480,3,0.2,47817
380,CA-2017-130792,4/28/2018,5/5/2017,TNT,RA-19915,Russell Applegate,Consumer,Viet Nam,Ti?n Giang,Mi?n Tây Nam B?,OFF-ST-10003327,Office Supplies,Pens,Akro-Mils 12-Gallon Tote,548136,3,0.2,61665.3
3707,CA-2019-160087,3/18/2020,3/22/2019,TNT,EN-13780,Edward Nazzal,Consumer,Viet Nam,?à N?ng,Mi?n Trung,OFF-AR-10001915,Office Supplies,Binders,Peel-Off China Markers,548136,3,0.2,150737.4
6120,CA-2019-143378,9/19/2020,9/25/2019,TNT,JR-16210,Justin Ritter,Corporate,Viet Nam,Qu?ng Nam,Mi?n Trung,OFF-AR-10001915,Office Supplies,Binders,Peel-Off China Markers,548136,3,0.2,150737.4
9005,CA-2017-102855,4/5/2018,4/6/2017,DHL,JF-15415,Jennifer Ferguson,Consumer,Viet Nam,Yên Bái,Mi?n B?c,OFF-AR-10002467,Office Supplies,Binders,Dixon Ticonderoga Pencils,548320,8,0,148046.4
7400,CA-2016-124807,7/12/2017,7/15/2016,UPS,ME-17725,Max Engle,Consumer,Viet Nam,V?nh Phúc,Mi?n B?c,TEC-AC-10002857,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 1/Pack",548320,4,0.2,75394
2890,CA-2019-164049,11/2/2020,11/6/2019,TNT,KH-16630,Ken Heidel,Corporate,Viet Nam,H? Chí Minh,Mi?n ?ông Nam B?,OFF-PA-10000791,Office Supplies,Scissors,"Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book",548550,5,0,246847.5
1985,CA-2016-164721,11/25/2017,11/27/2016,UPS,LW-16825,Laurel Workman,Corporate,Viet Nam,H?i Phòng,Mi?n B?c,FUR-FU-10001940,Furniture,Furnishings,Staple-based wall hangings,549240,3,0,241665.6
3171,CA-2019-107461,12/21/2020,12/26/2019,UPS,PK-19075,Pete Kriz,Consumer,Viet Nam,Hà N?i,Mi?n B?c,OFF-BI-10002003,Office Supplies,Binders,Ibico Presentation Index for Binding Systems,549240,6,0,258142.8
6512,CA-2019-167640,3/6/2020,3/10/2019,TNT,FC-14245,Frank Carlisle,Home Office,Viet Nam,Bình Ph??c,Mi?n ?ông Nam B?,OFF-AR-10003158,Office Supplies,Binders,Fluorescent Highlighters by Dixon,549240,6,0,186741.6
8094,CA-2019-133046,7/27/2020,8/1/2019,UPS,DK-13375,Dennis Kane,Consumer,Viet Nam,Hà N?i,Mi?n B?c,FUR-FU-10001940,Furniture,Furnishings,Staple-based wall hangings,549240,3,0,241665.6
6066,CA-2017-119942,4/5/2018,4/7/2017,FEDEX,TT-21070,Ted Trevino,Consumer,Viet Nam,??ng Tháp,Mi?n Tây Nam B?,OFF-LA-10001569,Office Supplies,Pens,Avery 499,549792,6,0.2,178682.4
1548,CA-2017-111395,11/23/2018,11/27/2017,TNT,VB-21745,Victoria Brennan,Corporate,Viet Nam,Th?a Thiên Hu?,Mi?n Trung,OFF-BI-10002867,Office Supplies,Binders,GBC Recycled Regency Composition Covers,549976,2,0.8,-934959.2
103,CA-2018-129903,12/1/2019,12/4/2018,UPS,GZ-14470,Gary Zandusky,Consumer,Viet Nam,Quang Ninh,Mi?n B?c,OFF-PA-10004040,Office Supplies,Scissors,Universal Premium White Copier/Laser Scissors (20Lb. and 87 Bright),550160,4,0,269578.4
780,CA-2017-144267,8/21/2018,8/23/2017,FEDEX,NZ-18565,Nick Zandusky,Home Office,Viet Nam,Khánh Hòa,Mi?n Trung,OFF-PA-10001947,Office Supplies,Scissors,Xerox 1974,550160,4,0,269578.4
2284,CA-2017-153108,3/5/2018,3/9/2017,TNT,SF-20200,Sarah Foster,Consumer,Viet Nam,H? Chí Minh,Mi?n ?ông Nam B?,TEC-PH-10001552,Technology,Phones,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,550160,2,0,154044.8
2491,CA-2017-141040,10/9/2018,10/13/2017,UPS,TB-21250,Tim Brockman,Consumer,Viet Nam,?à N?ng,Mi?n Trung,OFF-PA-10002245,Office Supplies,Scissors,Xerox 1895,550160,4,0,247572
5521,CA-2019-117667,12/4/2020,12/9/2019,TNT,MS-17980,Michael Stewart,Corporate,Viet Nam,Hà N?i,Mi?n B?c,OFF-PA-10002709,Office Supplies,Scissors,Xerox 1956,550160,5,0.2,199433
6179,CA-2017-158421,9/21/2018,9/26/2017,TNT,GB-14575,Giulietta Baptist,Consumer,Viet Nam,?à N?ng,Mi?n Trung,OFF-PA-10001801,Office Supplies,Scissors,Xerox 193,550160,4,0,269578.4
6746,CA-2019-111269,6/16/2020,6/18/2019,UPS,CS-12355,Christine Sundaresam,Consumer,Viet Nam,?à N?ng,Mi?n Trung,OFF-AR-10001427,Office Supplies,Binders,Newell 330,550160,5,0.2,41262
8175,CA-2016-114125,7/9/2017,7/13/2016,TNT,GH-14410,Gary Hansen,Home Office,Viet Nam,Hà Giang,Mi?n B?c,OFF-ST-10001505,Office Supplies,Pens,"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",550160,4,0,93527.2
8338,CA-2016-153087,12/27/2017,1/3/2017,TNT,TC-20980,Tamara Chand,Corporate,Viet Nam,An Giang,Mi?n Tây Nam B?,OFF-PA-10001243,Office Supplies,Scissors,Xerox 1983,550160,4,0,269578.4
1577,CA-2018-109057,4/22/2019,4/27/2018,TNT,TT-21460,Tonja Turnell,Home Office,Viet Nam,Gia Lai,Mi?n Trung,OFF-ST-10002406,Office Supplies,Pens,Pizazz Global Quick File,550896,2,0.2,55089.6
1039,CA-2019-121818,11/20/2020,11/21/2019,FEDEX,JH-15430,Jennifer Halladay,Consumer,Viet Nam,Tây Ninh,Mi?n ?ông Nam B?,OFF-AR-10000203,Office Supplies,Binders,Newell 336,551264,7,0.2,62017.2
5774,CA-2018-117408,8/31/2019,9/6/2018,TNT,TP-21130,Theone Pippenger,Consumer,Viet Nam,Hà N?i,Mi?n B?c,OFF-ST-10001580,Office Supplies,Pens,Super Decoflex Portable Personal File,551264,2,0.2,55126.4
5955,CA-2016-155796,11/11/2017,11/15/2016,UPS,TS-21430,Tom Stivers,Corporate,Viet Nam,Bình Ph??c,Mi?n ?ông Nam B?,FUR-FU-10000409,Furniture,Furnishings,"GE 4 Foot Flourescent Tube, 40 Watt",551264,2,0.2,179160.8
2785,CA-2018-116974,10/9/2019,10/15/2018,TNT,MP-17965,Michael Paige,Corporate,Viet Nam,B?c Giang,Mi?n B?c,TEC-PH-10004897,Technology,Phones,Mediabridge Sport Armband iPhone 5s,551448,4,0.4,-358441.2
116,CA-2016-115259,8/25/2017,8/27/2016,UPS,RC-19960,Ryan Crowe,Consumer,Viet Nam,Hà Giang,Mi?n B?c,OFF-PA-10004965,Office Supplies,Scissors,Xerox 1921,551448,3,0.2,172327.5
670,US-2019-106663,6/9/2020,6/13/2019,TNT,MO-17800,Meg O'Connel,Home Office,Viet Nam,B?c Ninh,Mi?n B?c,FUR-FU-10002759,Furniture,Furnishings,12-1/2 Diameter Round Wall Clock,551448,3,0.6,-330868.8
2720,CA-2016-110030,12/6/2017,12/8/2016,UPS,LF-17185,Luke Foster,Consumer,Viet Nam,H? Chí Minh,Mi?n ?ông Nam B?,FUR-FU-10002759,Furniture,Furnishings,12-1/2 Diameter Round Wall Clock,551448,3,0.6,-330868.8
4320,CA-2016-152345,12/29/2017,1/3/2017,UPS,ST-20530,Shui Tom,Consumer,Viet Nam,H? Chí Minh,Mi?n ?ông Nam B?,TEC-PH-10004897,Technology,Phones,Mediabridge Sport Armband iPhone 5s,551448,3,0.2,-130968.9
5488,CA-2019-134495,4/1/2020,4/4/2019,UPS,BF-11020,Barry Französisch,Corporate,Viet Nam,Thanh Hóa,Mi?n Trung,TEC-PH-10004897,Technology,Phones,Mediabridge Sport Armband iPhone 5s,551448,3,0.2,-130968.9
2144,CA-2018-155481,9/1/2019,9/5/2018,TNT,DK-13225,Dean Katz,Corporate,Viet Nam,Trà Vinh,Mi?n Tây Nam B?,TEC-PH-10002293,Technology,Phones,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,551724,2,0.4,-110344.8
2784,US-2018-106677,11/5/2019,11/10/2018,TNT,AS-10285,Alejandro Savely,Corporate,Viet Nam,Lào Cai,Mi?n B?c,TEC-PH-10003187,Technology,Phones,Anker Astro Mini 3000mAh Ultra-Compact Portable Charger,551724,2,0.4,-367816
6933,CA-2016-164182,7/14/2017,7/18/2016,TNT,ST-20530,Shui Tom,Consumer,Viet Nam,H? Chí Minh,Mi?n ?ông Nam B?,TEC-PH-10002583,Technology,Phones,iOttie HLCRIO102 Car Mount,551724,2,0.4,-321839
1304,US-2019-126179,7/3/2020,7/7/2019,TNT,CS-12460,Chuck Sachs,Consumer,Viet Nam,Hà T?nh,Mi?n Trung,FUR-FU-10002554,Furniture,Furnishings,"Westinghouse Floor Lamp with Metal Mesh Shade, Black",551770,1,0,126907.1
4509,US-2016-138247,12/24/2017,12/29/2016,TNT,BF-11170,Ben Ferrer,Home Office,Viet Nam,Hà T?nh,Mi?n Trung,FUR-FU-10002554,Furniture,Furnishings,"Westinghouse Floor Lamp with Metal Mesh Shade, Black",551770,1,0,126907.1
9925,CA-2017-159534,3/20/2018,3/23/2017,FEDEX,DH-13075,Dave Hallsten,Corporate,Viet Nam,H? Chí Minh,Mi?n ?ông Nam B?,OFF-EN-10004386,Office Supplies,Envelopes,"Recycled Interoffice Envelopes with String and Button Closure, 10 x 13",551770,1,0,275885
4047,CA-2019-100356,10/21/2020,10/25/2019,TNT,SP-20920,Susan Pistek,Consumer,Viet Nam,Hà T?nh,Mi?n Trung,OFF-AP-10002191,Office Supplies,Binders,Belkin 8 Outlet SurgeMaster II Gold Surge Protector,551816,2,0.8,-1434721.6
783,US-2017-157014,10/3/2018,10/6/2017,UPS,BM-11785,Bryan Mills,Consumer,Viet Nam,??ng Nai,Mi?n ?ông Nam B?,TEC-AC-10002167,Technology,Accessories,Imation 8gb Micro Traveldrive Usb 2.0 Flash Drive,552000,2,0.2,-62100
6495,CA-2019-111262,10/28/2020,11/1/2019,UPS,KH-16510,Keith Herrera,Consumer,Viet Nam,Hà T?nh,Mi?n Trung,TEC-AC-10002167,Technology,Accessories,Imation 8gb Micro Traveldrive Usb 2.0 Flash Drive,552000,2,0.2,-62100
7870,US-2019-166233,7/3/2020,7/9/2019,TNT,MO-17950,Michael Oakman,Consumer,Viet Nam,B?c Ninh,Mi?n B?c,TEC-AC-10002167,Technology,Accessories,Imation 8gb Micro Traveldrive Usb 2.0 Flash Drive,552000,2,0.2,-62100
6085,US-2018-132577,11/22/2019,11/27/2018,TNT,JE-15475,Jeremy Ellison,Consumer,Viet Nam,Hà N?i,Mi?n B?c,TEC-AC-10000387,Technology,Accessories,KeyTronic KT800P2 - Keyboard - Black,552736,2,0.2,-13818.4
3381,CA-2019-103156,11/23/2020,11/24/2019,FEDEX,TD-20995,Tamara Dahlen,Consumer,Viet Nam,H? Chí Minh,Mi?n ?ông Nam B?,FUR-FU-10000320,Furniture,Furnishings,OIC Stacking Trays,553104,9,0.2,165931.2
999,CA-2017-162537,10/28/2018,11/3/2017,TNT,RD-19585,Rob Dowd,Consumer,Viet Nam,Hà N?i,Mi?n B?c,FUR-FU-10002885,Furniture,Furnishings,Magna Visual Magnetic Picture Hangers,554300,5,0,210634
4433,CA-2018-168893,11/3/2019,11/8/2018,UPS,AP-10915,Arthur Prichep,Consumer,Viet Nam,??ng Nai,Mi?n ?ông Nam B?,FUR-FU-10002885,Furniture,Furnishings,Magna Visual Magnetic Picture Hangers,554300,5,0,210634
6965,CA-2018-157161,7/16/2019,7/20/2018,UPS,JD-15895,Jonathan Doherty,Corporate,Viet Nam,Qu?ng Ninh,Mi?n B?c,OFF-BI-10004728,Office Supplies,Binders,Wilson Jones Turn Tabs Binder Tool for Ring Binders,554300,5,0,254978
6983,CA-2018-116526,9/1/2019,9/5/2018,TNT,JA-15970,Joseph Airdo,Consumer,Viet Nam,H? Chí Minh,Mi?n ?ông Nam B?,OFF-BI-10004728,Office Supplies,Binders,Wilson Jones Turn Tabs Binder Tool for Ring Binders,554300,5,0,254978
7243,CA-2019-136651,4/23/2020,4/25/2019,UPS,JF-15355,Jay Fein,Consumer,Viet Nam,Ti?n Giang,Mi?n Tây Nam B?,FUR-FU-10004864,Furniture,Furnishings,Eldon 500 Class Desk Accessories,555220,2,0,183222.6
1966,CA-2019-110905,9/10/2020,9/15/2019,UPS,RW-19690,Robert Waldorf,Consumer,Viet Nam,V?nh Phúc,Mi?n B?c,OFF-AP-10003281,Office Supplies,Binders,Acco 6 Outlet Guardian Standard Surge Suppressor,556140,2,0,166842
5901,CA-2017-146465,11/20/2018,11/24/2017,TNT,PB-18805,Patrick Bzostek,Home Office,Viet Nam,Hà T?nh,Mi?n Trung,OFF-BI-10004528,Office Supplies,Binders,Cardinal Poly Pocket Divider Pockets for Ring Binders,556416,9,0.2,173880
2408,CA-2019-144589,1/20/2020,1/25/2019,TNT,TM-21010,Tamara Manning,Consumer,Viet Nam,Hà T?nh,Mi?n Trung,OFF-AR-10003631,Office Supplies,Binders,Staples in misc. colors,556600,5,0,183678
7726,CA-2018-113978,9/25/2019,9/29/2018,TNT,TS-21505,Tony Sayre,Consumer,Viet Nam,Phú Th?,Mi?n B?c,OFF-ST-10004963,Office Supplies,Pens,Eldon Gobal File Keepers,557152,2,0.2,-111430.4
9929,CA-2018-129630,9/4/2019,9/4/2018,DHL,IM-15055,Ionia McGrath,Consumer,Viet Nam,Gia Lai,Mi?n Trung,FUR-FU-10000260,Furniture,Furnishings,"6"" Cubicle Wall Clock, Black",558210,3,0,200955.6
3437,US-2017-100531,9/27/2018,9/29/2017,FEDEX,NM-18520,Neoma Murray,Consumer,Viet Nam,Kon Tum,Mi?n Trung,FUR-FU-10003849,Furniture,Furnishings,"DAX Metal Frame, Desktop, Stepped-Edge",558624,3,0.6,-293277.6
8350,US-2017-115238,4/30/2018,5/4/2017,TNT,JW-15220,Jane Waco,Corporate,Viet Nam,Hòa Bình,Mi?n B?c,FUR-FU-10001025,Furniture,Furnishings,"Eldon Imàge Series Desk Accessories, Clear",558900,5,0,240327
2237,CA-2017-145849,9/15/2018,9/17/2017,UPS,CT-11995,Carol Triggs,Consumer,Viet Nam,S?n La,Mi?n B?c,OFF-AR-10000817,Office Supplies,Binders,Manco Dry-Lighter Erasable Highlighter,559360,8,0,190182.4
2965,CA-2019-137428,12/16/2020,12/21/2019,UPS,AY-10555,Andy Yotov,Corporate,Viet Nam,Bà R?a - V?ng Tàu,Mi?n ?ông Nam B?,OFF-BI-10002949,Office Supplies,Binders,Prestige Round Ring Binders,559360,5,0.2,188784
7900,CA-2019-128363,8/13/2020,8/18/2019,TNT,DC-12850,Dan Campbell,Consumer,Viet Nam,Hà N?i,Mi?n B?c,OFF-FA-10003495,Office Supplies,Envelopes,Staples,559360,5,0.2,209760
3060,CA-2019-131492,10/19/2020,10/24/2019,UPS,HH-15010,Hilary Holden,Corporate,Viet Nam,H? Chí Minh,Mi?n ?ông Nam B?,FUR-TA-10003837,Furniture,Tables,Anderson Hickey Conga Table Tops & Accessories,560464,2,0.2,-77063.8
3761,CA-2017-167745,9/18/2018,9/23/2017,TNT,GB-14530,George Bell,Corporate,Viet Nam,V?nh Phúc,Mi?n B?c,FUR-FU-10001591,Furniture,Furnishings,Advantus Panel Wall Certificate Holder - 8.5x11,561200,2,0,235704
5052,CA-2017-134922,11/7/2018,11/11/2017,TNT,KB-16240,Karen Bern,Corporate,Viet Nam,??k L?k,Mi?n Trung,OFF-EN-10000483,Office Supplies,Envelopes,"White Envelopes, White Envelopes with Clear Poly Window",561200,2,0.2,182390
6558,CA-2016-137092,10/20/2017,10/22/2016,UPS,LS-16975,Lindsay Shagiari,Home Office,Viet Nam,Khánh Hòa,Mi?n Trung,OFF-LA-10003510,Office Supplies,Pens,"Avery 4027 File Folder Pens for Dot Matrix Printers, 5000 Pens per Box, White",561752,1,0.2,182569.4
9573,CA-2017-113131,9/24/2018,9/24/2017,DHL,MB-17305,Maria Bertelson,Consumer,Viet Nam,B?c Giang,Mi?n B?c,OFF-LA-10003510,Office Supplies,Pens,"Avery 4027 File Folder Pens for Dot Matrix Printers, 5000 Pens per Box, White",561752,1,0.2,182569.4
712,CA-2019-146136,9/3/2020,9/7/2019,TNT,AP-10915,Arthur Prichep,Consumer,Viet Nam,Hà T?nh,Mi?n Trung,OFF-EN-10001219,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",562304,4,0.2,203835.2
2389,CA-2017-145065,12/12/2018,12/15/2017,FEDEX,DK-13375,Dennis Kane,Consumer,Viet Nam,Hà T?nh,Mi?n Trung,OFF-BI-10002437,Office Supplies,Binders,Recycled Premium Regency Composition Covers,562304,2,0.2,203835.2
4568,US-2019-149510,12/3/2020,12/10/2019,TNT,MC-17575,Matt Collins,Consumer,Viet Nam,?à N?ng,Mi?n Trung,OFF-PA-10001892,Office Supplies,Scissors,"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4",562304,4,0.2,203835.2
7871,CA-2019-122112,9/25/2020,9/29/2019,TNT,CA-11965,Carol Adams,Corporate,Viet Nam,B?n Tre,Mi?n Tây Nam B?,OFF-EN-10004459,Office Supplies,Envelopes,Security-Tint Envelopes,562304,4,0.2,203835.2
8062,CA-2017-156013,9/20/2018,9/26/2017,TNT,TC-20980,Tamara Chand,Corporate,Viet Nam,H? Chí Minh,Mi?n ?ông Nam B?,OFF-BI-10002437,Office Supplies,Binders,Recycled Premium Regency Composition Covers,562304,2,0.2,203835.2
6481,CA-2019-140872,6/3/2020,6/10/2019,TNT,NR-18550,Nick Radford,Consumer,Viet Nam,H? Chí Minh,Mi?n ?ông Nam B?,OFF-AP-10002287,Office Supplies,Binders,"Eureka Sanitaire  Multi-Pro Heavy-Duty Upright, Disposable Bags",562856,7,0.2,42214.2
6347,CA-2019-104822,10/20/2020,10/20/2019,DHL,RB-19465,Rick Bensley,Home Office,Viet Nam,H?u Giang,Mi?n Tây Nam B?,OFF-LA-10002034,Office Supplies,Pens,Avery 478,564650,5,0,276678.5
348,CA-2019-134306,7/8/2020,7/12/2019,TNT,TD-20995,Tamara Dahlen,Consumer,Viet Nam,H? Chí Minh,Mi?n ?ông Nam B?,OFF-PA-10000249,Office Supplies,Scissors,Easy-staple Scissors,564880,2,0,265493.6
351,CA-2018-129714,9/1/2019,9/3/2018,FEDEX,AB-10060,Adam Bellavance,Home Office,Viet Nam,??ng Nai,Mi?n ?ông Nam B?,OFF-PA-10001970,Office Supplies,Scissors,Xerox 1881,564880,2,0,265493.6
757,CA-2016-106803,12/29/2017,1/2/2017,TNT,DC-13285,Debra Catini,Consumer,Viet Nam,?à N?ng,Mi?n Trung,OFF-ST-10002444,Office Supplies,Pens,Recycled Eldon Regeneration Jumbo File,564880,2,0,158166.4
921,CA-2016-138296,12/5/2017,12/12/2016,TNT,RC-19825,Roy Collins,Consumer,Viet Nam,Tây Ninh,Mi?n ?ông Nam B?,OFF-ST-10002444,Office Supplies,Pens,Recycled Eldon Regeneration Jumbo File,564880,2,0,158166.4
3664,US-2019-129777,7/3/2020,7/9/2019,TNT,FM-14290,Frank Merwin,Home Office,Viet Nam,Thanh Hóa,Mi?n Trung,OFF-PA-10001970,Office Supplies,Scissors,Xerox 1881,564880,2,0,265493.6
4214,CA-2016-166457,5/5/2017,5/9/2016,UPS,PF-19120,Peter Fuller,Consumer,Viet Nam,Thanh Hóa,Mi?n Trung,OFF-PA-10001363,Office Supplies,Scissors,Xerox 1933,564880,2,0,265493.6
8574,CA-2017-164623,10/20/2018,10/22/2017,FEDEX,MS-17770,Maxwell Schwartz,Consumer,Viet Nam,Hà T?nh,Mi?n Trung,OFF-PA-10000249,Office Supplies,Scissors,Easy-staple Scissors,564880,2,0,265493.6
9072,CA-2017-136105,6/12/2018,6/16/2017,TNT,SZ-20035,Sam Zeldin,Home Office,Viet Nam,Hà Nam,Mi?n B?c,OFF-ST-10002444,Office Supplies,Pens,Recycled Eldon Regeneration Jumbo File,564880,2,0,158166.4
9184,CA-2019-156776,8/7/2020,8/11/2019,TNT,JL-15505,Jeremy Lonsdale,Consumer,Viet Nam,Nam ??nh,Mi?n B?c,OFF-PA-10001970,Office Supplies,Scissors,Xerox 1881,564880,2,0,265493.6
9856,CA-2019-138870,6/19/2020,6/23/2019,TNT,GA-14515,George Ashbrook,Consumer,Viet Nam,??ng Nai,Mi?n ?ông Nam B?,OFF-PA-10004438,Office Supplies,Scissors,Xerox 1907,564880,2,0,265493.6
6301,US-2016-161305,6/6/2017,6/12/2016,TNT,SB-20170,Sarah Bern,Consumer,Viet Nam,H? Chí Minh,Mi?n ?ông Nam B?,OFF-BI-10002794,Office Supplies,Binders,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",565524,3,0.8,-876562.2
8767,CA-2017-107083,11/21/2018,11/27/2017,TNT,BB-11545,Brenda Bowman,Corporate,Viet Nam,Bình Ph??c,Mi?n ?ông Nam B?,OFF-AP-10004136,Office Supplies,Binders,Kensington 6 Outlet SmartSocket Surge Protector,565524,3,0.8,-1555191
6920,CA-2017-102806,5/21/2018,5/28/2017,TNT,HG-14965,Henry Goldwyn,Corporate,Viet Nam,Hà T?nh,Mi?n Trung,OFF-BI-10001597,Office Supplies,Binders,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",565524,2,0.7,-414717.6
